Row,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3
229,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,5,NA,,,,,,,,,,$/share,1,,06/01/2016,,Final Round Inf,,,,Nine written IOIs were received between 05/19/2016 and 06/01/2016.,Two low bidders were excluded from management presentations; seven bidders advanced.,
230,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,5.5,NA,,,,,,,,,,$/share,1,,,06/15/2016,Final Round Ann,,,,"In mid-June, bidders were instructed to submit non-binding LOIs by 07/20/2016 together with mark-ups of the merger agreement, disclosure letter and voting agreement.",,
231,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,6,Party C,,1,,,S,,,,,$/share,1,,,07/01/2016,Bidder Interest,,,,"In early July 2016, Party C approached management and expressed interest in acquiring the Company.",,
232,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,7,Party C,,1,,,S,,,,,$/share,1,,,07/01/2016,NDA,,,,"After executing a confidentiality agreement, Party C received the memorandum concerning the Company.",,
233,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,8,Party C,,1,,,S,21,21,21,21,$/share,1,Informal,07/12/2016,,,,,,Party C submitted a non-binding IOI.,,
234,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,9,G&W,,1,,,public S,21.15,21.15,21.15,21.15,$/share,1,Formal,07/21/2016,,,False,,,G&W submitted a non-binding LOI.,The proposal was subject to a three-week exclusive diligence period.,"The price included $20.02 cash at closing and $1.13 in the form of a CVR, and G&W also provided mark-ups of the draft merger agreement, voting agreement and disclosure letter."
235,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,10,Party B,,1,,,S,24,24,24,24,$/share,1,Formal,,07/25/2016,,,,,Party B submitted a non-binding LOI.,The proposal was subject to an expedited diligence review.,Party B also provided mark-ups of the draft merger agreement and voting agreement.
236,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,11,Party E,,1,,,S,21.26,21.26,21.26,21.26,$/share,1,Informal,,07/25/2016,,,,,Party E submitted a non-binding LOI.,The proposal was subject to a 60-day exclusivity period for due diligence and negotiation of definitive documentation.,"Party E provided only a summary of material issues and proposed changes to the merger agreement and voting agreement, rather than marked-up merger documents."
237,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,12,Party D,1,,,,F,21,21,21,21,$/share,1,Formal,,07/25/2016,,,,,Party D submitted a non-binding LOI.,The proposal was subject to a four-week diligence period.,Party D also provided mark-ups of the draft merger agreement and voting agreement.
238,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,13,Party C,,1,,,S,19.3,19.3,19.3,19.3,$/share,1,Informal,,07/25/2016,,,,,Party C submitted a non-binding LOI.,The proposal was subject to a 30-day diligence period.,
239,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,14,Party F,,1,,,S,19.2,19.2,19.2,19.2,$/share,1,Informal,,07/25/2016,,,,,Party F submitted a non-binding LOI.,The proposal was subject to a 30-day due diligence period.,
240,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,14.5,NA,,,,,,,,,,$/share,1,,,07/25/2016,Final Round,,,,Six LOIs were received in late July 2016.,,
241,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,15,G&W,,1,,,public S,22.15,22.15,22.15,22.15,$/share,1,Informal,07/26/2016,,,False,,,G&W submitted a revised non-binding LOI in response to feedback that its prior price and CVR structure were not competitive.,The revised offer still included cash plus a CVR.,
242,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,16,Party C,,1,,,S,,,,,$/share,1,,07/27/2016,,DropTarget,,,,"The Transaction Committee decided to proceed with G&W and Party B because of their higher offers and informed the remaining bidders, including Party C, that they were no longer involved in the process.",,
243,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,17,Party F,,1,,,S,,,,,$/share,1,,07/27/2016,,DropTarget,,,,"The Transaction Committee decided to proceed with G&W and Party B because of their higher offers and informed the remaining bidders, including Party F, that they were no longer involved in the process.",,
244,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,17.25,Party D,1,,,,F,,,,,$/share,1,,07/27/2016,,DropTarget,,,,"The Transaction Committee decided to proceed with G&W and Party B because of their higher offers and informed the remaining bidders, including Party D, that they were no longer involved in the process.",,
245,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,17.5,Party E,,1,,,S,,,,,$/share,1,,07/27/2016,,DropTarget,,,,"The Transaction Committee decided to proceed with G&W and Party B because of their higher offers and informed the remaining bidders, including Party E, that they were no longer involved in the process.",,
246,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,17.75,Party D,1,,,,F,,,,,$/share,1,,07/29/2016,,Bidder Interest,,,,"During a call with GHF, Party D expressed interest in reengaging and enhancing its offer.",,
247,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,17.9,Party E,,1,,,S,,,,,$/share,1,,07/29/2016,,Bidder Interest,,,,"During a call with GHF, Party E expressed interest in reengaging and enhancing its offer.",,
248,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,18,Party D,1,,,,F,24,24,24,24,$/share,1,Informal,08/01/2016,,,,,,Party D submitted a revised non-binding LOI.,The revised proposal contained a 30-day due diligence period.,
249,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,19,Party E,,1,,,S,23.81,23.81,23.81,23.81,$/share,1,Informal,08/01/2016,,,,,,Party E submitted a revised non-binding LOI.,The revised proposal included financing support from Party F and a 30-day due diligence period.,
250,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,20,Party D,1,,,,F,24,24,24,24,$/share,1,Formal,08/02/2016,,DropAtInf,,,,"After the Company declined to commit that it would not enter into an agreement with another bidder during Party D's 30-day diligence period, Party D said it would not proceed further at that time.",,
251,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,21,Party E,,1,,,S,21.26,21.26,21.26,21.26,$/share,1,Formal,08/04/2016,,DropTarget,,,,Party E withdrew its revised proposal on 08/02/2016 but confirmed its original proposal of $21.26 per share.,"On 08/04/2016, the Company continued diligence and negotiations only with G&W and Party B.",
252,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,22,G&W,,1,,,public S,25,25,25,25,$/share,1,Formal,08/12/2016,,,True,,,G&W submitted a revised non-binding LOI for $25.00 per share in cash; the prior CVR was removed.,The revised LOI was submitted together with mark-ups of the merger agreement and voting agreement; a disclosure letter mark-up followed later that day.,The offer stated that it would expire at 6:00 p.m. on the following day.
253,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,23,Party B,,1,,,S,,,,,$/share,1,,08/12/2016,,Drop,,,,"After being told another party had submitted a higher revised LOI, Party B said it would not increase its price above its prior proposal.",The Board determined that the G&W offer represented the superior proposal.,
254,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,24,G&W,,1,,,public S,,,,,$/share,1,,08/12/2016,,Executed,,,,Merger agreement was executed shortly after Board approval; the voting agreement with the Eder Trusts was also executed.,,
255,PROVIDENCE & WORCESTER RR CO,,,GENESEE & WYOMING INC,,08/15/2016,,,,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,25,NA,,,,,,,,,,$/share,1,,08/15/2016,,Sale Press Release,,,,Company publicly announced the transaction before the opening of trading on NASDAQ.,,
