Row,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3
36,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,8,one financial sponsor,1,,,,F,,,,,$/share,1,,,05/15/2016,NDA,,,,"Unnamed financial sponsor that executed a confidentiality agreement during the May 6 through June 9, 2016 outreach period; specific date not disclosed.",,
37,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,9,one financial sponsor,1,,,,F,,,,,$/share,1,,,05/20/2016,Drop,,,,Declined interest shortly after executing its confidentiality agreement.,,
38,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,9.5,NA,,,,,,,,,,$/share,1,,06/03/2016,,Final Round Inf Ann,,,,"Barclays distributed bid instruction letters to the six parties that had executed confidentiality agreements and attended meetings with management by that date; initial indications of interest were due June 9, 2016.",Letter said parties invited to the second phase would receive additional management access and more extensive diligence access.,
39,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,9.6,one strategic party,,1,,,S,,,,,$/share,1,,06/03/2016,,Drop,,,,"One of the strategic parties contacted by Barclays, but that did not execute a confidentiality agreement or receive a bid process letter, informed Barclays that it was not interested in participating in the strategic process.",,
40,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,10,Strategic 1,,1,,,S,,,,,$/share,1,,06/08/2016,,Drop,,,,Informed Barclays that an acquisition of the Company would not be a strategic fit and it would not submit an indication of interest.,,
41,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,11,Sponsor A,1,,,,F,16.5,16.5,16.5,16.5,$/share,1,Informal,06/09/2016,,,,,,"Written preliminary non-binding indication of interest, subject to satisfactory completion of due diligence and other conditions.",Provided for equity commitment for the entire purchase price and was not contingent on financing.,
42,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,12,Sponsor B,1,,,,F,17,17,17,18,$/share,1,Informal,06/09/2016,,,,,,"Written preliminary non-binding indication of interest, subject to satisfactory completion of due diligence and other conditions.",Provided for equity commitment for the entire purchase price and was not contingent on financing.,
43,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,13,Thoma Bravo,1,,,,F,17.25,17.25,17.25,17.25,$/share,1,Informal,06/09/2016,,,,,,"Written preliminary non-binding indication of interest, subject to satisfactory completion of due diligence and other conditions.","Provided for equity commitment for the entire purchase price, was not contingent on financing, and included a form of equity commitment letter and draft merger agreement.",
44,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,13.5,NA,,,,,,,,,,$/share,1,,06/09/2016,,Final Round Inf,,,,"Three written preliminary non-binding indications of interest were received from Sponsor A, Sponsor B and Thoma Bravo.",,
45,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,13.6,another strategic party,,1,,,S,,,,,$/share,1,,06/11/2016,,Drop,,,,"One of the strategic parties contacted by Barclays, but that did not execute a confidentiality agreement or receive a bid process letter, informed Barclays that it did not have a strategic interest in an acquisition of the Company and it would not be participating in the strategic process.",,
46,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,14,Strategic 2,,1,,,S,,,,,$/share,1,,06/12/2016,,Drop,,,,"Informed Barclays that because of other internal corporate priorities, it was no longer interested in exploring a potential transaction with the Company.",,
47,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,15,Strategic 3,,1,,,S,,,,,$/share,1,,06/14/2016,,Drop,,,,"Informed Barclays that because of its internal focus on other corporate transactions and a perceived overlap in technologies, it was no longer interested in exploring a potential transaction.","Strategic 3 had executed a confidentiality agreement and met with management, but did not submit a bid by the June 9 deadline.",
48,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,16,Sponsor A,1,,,,F,,,,,$/share,1,,06/15/2016,,DropAtInf,,,,"Sponsor A said that if it were to submit a second round bid, it would not be meaningfully higher than the price in its June 9, 2016 preliminary indication of interest.","After Barclays said the Board would not be interested at essentially the same level, there were no further discussions.",
49,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,17,Strategic 4,,1,,,S,,,,,$/share,1,,06/17/2016,,Target Interest,,,,"At the direction of the Special Committee, Barclays contacted Strategic 4 to determine whether it might have interest in submitting an indication of interest.",,
50,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,18,Strategic 4,,1,,,S,,,,,$/share,1,,06/23/2016,,Drop,,,,Informed Barclays that an acquisition of the Company would not be a strategic fit and it was not interested in participating in the strategic process.,,
51,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,18.5,NA,,,,,,,,,,$/share,1,,06/24/2016,,Final Round Ann,,,,Barclays sent final bid process letters to Sponsor B and Thoma Bravo.,"Marked drafts of the Company's proposed merger agreement were requested by July 7, 2016 and final bids were due July 8, 2016.",
52,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,19,Sponsor B,1,,,,F,,,,,$/share,1,,06/29/2016,,DropBelowInf,,,,"Sponsor B said that if it were to submit a final bid, it would be significantly below the price in its June 9, 2016 preliminary indication of interest.","After Barclays said the Special Committee would not be interested at a valuation significantly lower than Sponsor B's previous indication, there were no further discussions.",
53,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,20,Thoma Bravo,1,,,,F,19,19,19,19,$/share,1,Formal,07/08/2016,,,True,,,"Only Thoma Bravo submitted a final bid by the July 8, 2016 deadline.","Bid was $19.00 per share in cash; on July 7, 2016 Thoma Bravo's outside counsel had sent a revised draft of the merger agreement to Goodwin, and on July 8 Thoma Bravo said it had completed all due diligence and was prepared to execute that revised draft and announce the transaction prior to the market open on July 11, 2016.",Provided for an equity commitment for the entire purchase price.
54,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,20.5,NA,,,,,,,,,,$/share,1,,07/08/2016,,Final Round,,,,Final bid deadline; only Thoma Bravo submitted a bid.,,
55,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,21,Thoma Bravo,1,,,,F,19.25,19.25,19.25,19.25,$/share,1,Informal,07/09/2016,,,,,,"Barclays received a revised written, non-binding proposal from Thoma Bravo setting forth its best and final offer of $19.25 per share.",The proposal was submitted together with a revised draft of the equity commitment letter for the entire purchase price for the Company.,"Thoma Bravo made clear that $19.25 per share was its best and final offer and said it desired to execute the definitive merger agreement and announce the transaction prior to market open on July 11, 2016."
56,IMPRIVATA INC,,,"THOMA BRAVO, LLC",,07/13/2016,,,,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,22,Thoma Bravo,1,,,,F,,,,,$/share,1,,07/13/2016,,Executed,,,,Parties finalized and executed the merger agreement before the stock market opened.,,
