index,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3,source_page,source_quote
106,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,12,Strategic 5,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_13' signed NDA at row 11 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
107,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,13,Strategic 6,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_14' signed NDA at row 12 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
108,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,14,Party D,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
109,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,15,Financial 1,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
110,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,16,Financial 2,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
111,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,17,Financial 3,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_17' signed NDA at row 16 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
112,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,18,Financial 4,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_18' signed NDA at row 17 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
113,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,19,Financial 5,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_19' signed NDA at row 18 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
114,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,20,Financial 6,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_20' signed NDA at row 19 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
115,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,21,Financial 7,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_21' signed NDA at row 20 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
116,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,22,Financial 8,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_22' signed NDA at row 21 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
117,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,23,Financial 9,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_23' signed NDA at row 22 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
118,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,24,Financial 10,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_24' signed NDA at row 23 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
119,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,25,Financial 11,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_25' signed NDA at row 24 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
120,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,26,Financial 12,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_26' signed NDA at row 25 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
121,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,27,Financial 13,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-04-04,"subsequently after week of March 28, 2016",NDA,0,NA,NA,NA,NA,"[soft:date_inferred_from_context] NDA signed shortly after contacts in week of March 28, 2016; exact date not stated in filing | [soft:nda_without_bid_or_drop] bidder_name='bidder_27' signed NDA at row 26 but no follow-up (bid/drop/executed) was extracted",35,"During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers. Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
122,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,28,Party B,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-04-21,"first narrated contact: April 21, 2016 introductory meeting",NDA,0,NDA date anchored on first narrated meeting date; exact signing date not stated,NA,NA,NA,"[soft:date_inferred_from_context] NDA date anchored on first narrated contact April 21, 2016; exact NDA signing date not stated in filing",35,"Subsequently, on April 21, 2016, the Company and representatives of GHF held an introductory meeting with another potential strategic buyer (“Party B”)."
123,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,29,G&W,0,1,0,0,public S,NA,NA,NA,NA,NA,NA,Informal,2016-05-26,"Between May 19, 2016 and June 1, 2016",NA,0,IOI price not individually stated; inferred as one of the 9 from the IOI round,NA,NA,Non-binding indication of interest per §G1 informal trigger 'non-binding indication of interest'; submitted before process letter/LOI round.,"[info:date_range_collapsed] phrase: 'Between May 19, 2016 and June 1, 2016'; midpoint: 2016-05-26 | [info:bid_value_unspecified] IOI price for G&W not individually stated; range $17.93-$26.50 applies to all 9",36,"Between May 19, 2016 and June 1, 2016, the Company received nine written indications of interest (“IOIs”) from potential buyers, with offer prices per share ranging from $17.93 to $26.50 (assuming the conversion of preferred stock into common stock), implying equity values of $90 million to $134 million."
124,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,30,Party B,0,1,0,0,S,NA,NA,NA,NA,NA,NA,Informal,2016-05-26,"Between May 19, 2016 and June 1, 2016",NA,0,NA,NA,NA,Non-binding indication of interest per §G1 informal trigger 'non-binding indication of interest'; submitted before process letter/LOI round.,"[info:date_range_collapsed] phrase: 'Between May 19, 2016 and June 1, 2016'; midpoint: 2016-05-26 | [info:bid_value_unspecified] IOI price for Party B not individually stated",36,"Between May 19, 2016 and June 1, 2016, the Company received nine written indications of interest (“IOIs”) from potential buyers, with offer prices per share ranging from $17.93 to $26.50 (assuming the conversion of preferred stock into common stock), implying equity values of $90 million to $134 million."
125,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,31,Party D,1,0,0,0,F,NA,NA,NA,NA,NA,NA,Informal,2016-05-26,"Between May 19, 2016 and June 1, 2016",NA,0,NA,NA,NA,Non-binding indication of interest per §G1 informal trigger 'non-binding indication of interest'; submitted before process letter/LOI round.,"[info:date_range_collapsed] phrase: 'Between May 19, 2016 and June 1, 2016'; midpoint: 2016-05-26 | [info:bid_value_unspecified] IOI price for Party D not individually stated",36,"Between May 19, 2016 and June 1, 2016, the Company received nine written indications of interest (“IOIs”) from potential buyers, with offer prices per share ranging from $17.93 to $26.50 (assuming the conversion of preferred stock into common stock), implying equity values of $90 million to $134 million."
126,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,32,Party E,0,1,0,0,S,NA,NA,NA,NA,NA,NA,Informal,2016-05-26,"Between May 19, 2016 and June 1, 2016",NA,0,NA,NA,NA,Non-binding indication of interest per §G1 informal trigger 'non-binding indication of interest'; submitted before process letter/LOI round.,"[info:date_range_collapsed] phrase: 'Between May 19, 2016 and June 1, 2016'; midpoint: 2016-05-26 | [info:bid_value_unspecified] IOI price for Party E not individually stated",36,"Between May 19, 2016 and June 1, 2016, the Company received nine written indications of interest (“IOIs”) from potential buyers, with offer prices per share ranging from $17.93 to $26.50 (assuming the conversion of preferred stock into common stock), implying equity values of $90 million to $134 million."
127,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,33,Party F,0,1,0,0,S,NA,NA,NA,NA,NA,NA,Informal,2016-05-26,"Between May 19, 2016 and June 1, 2016",NA,0,NA,NA,NA,Non-binding indication of interest per §G1 informal trigger 'non-binding indication of interest'; submitted before process letter/LOI round.,"[info:date_range_collapsed] phrase: 'Between May 19, 2016 and June 1, 2016'; midpoint: 2016-05-26 | [info:bid_value_unspecified] IOI price for Party F not individually stated",36,"Between May 19, 2016 and June 1, 2016, the Company received nine written indications of interest (“IOIs”) from potential buyers, with offer prices per share ranging from $17.93 to $26.50 (assuming the conversion of preferred stock into common stock), implying equity values of $90 million to $134 million."
128,Providence and Worcester Railroad Company,14616,2994881020,Genesee & Wyoming Inc.,63123,2016-08-15,NA,2016-09-20,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,34,Strategic 1,0,1,0,0,S,NA,NA,NA,NA,NA,NA,Informal,2016-05-26,"Between May 19, 2016 and June 1, 2016",NA,0,One of the 4 unnamed IOI submitters; identity not narrated in filing,NA,NA,Non-binding indication of interest per §G1 informal trigger 'non-binding indication of interest'; submitted before process letter/LOI round.,"[info:date_range_collapsed] phrase: 'Between May 19, 2016 and June 1, 2016'; midpoint: 2016-05-26 | [info:bid_value_unspecified] IOI price for unnamed strategic buyer not individually stated | [info:unnamed_ioi_submitter] one of the 4 unnamed IOI submitters; assigned to this NDA placeholder speculatively",36,"Between May 19, 2016 and June 1, 2016, the Company received nine written indications of interest (“IOIs”) from potential buyers, with offer prices per share ranging from $17.93 to $26.50 (assuming the conversion of preferred stock into common stock), implying equity values of $90 million to $134 million."
