Row,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3
134,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,2.653846153846154,bidder_17,,,1,,S/F,,,,,$/share,1,,,03/15/2014,NDA,,,,,,
135,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,2.692307692307693,bidder_18,,,1,,S/F,,,,,$/share,1,,,03/15/2014,NDA,,,,,,
136,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,2.730769230769231,bidder_19,,,1,,S/F,,,,,$/share,1,,,03/15/2014,NDA,,,,,,
137,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,2.769230769230769,bidder_20,,,1,,S/F,,,,,$/share,1,,,03/15/2014,NDA,,,,,,
138,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,2.807692307692307,bidder_21,,,1,,S/F,,,,,$/share,1,,,03/15/2014,NDA,,,,,,
139,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,2.846153846153846,bidder_22,,,1,,S/F,,,,,$/share,1,,,03/15/2014,NDA,,,,,,
140,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,2.884615384615385,bidder_23,,,1,,S/F,,,,,$/share,1,,,03/15/2014,NDA,,,,,,
141,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,2.923076923076923,bidder_24,,,1,,S/F,,,,,$/share,1,,,03/15/2014,NDA,,,,,,
142,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,2.961538461538462,bidder_25,,,1,,S/F,,,,,$/share,1,,,03/15/2014,NDA,,,,,,
143,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,3,New Mountain Capital,1,,,,F,,,,,$/share,1,,03/19/2014,,NDA,,,,Original confidentiality agreement during the 2014 process.,,
144,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,3.5,NA,,,,,,,,,,$/share,1,,03/27/2014,,Final Round Inf Ann,,,,First round process letter distributed; non-binding preliminary indications of interest were due no later than 04/14/2014.,,
145,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,3.75,25 potential buyers,,,1,,S/F,,,,,$/share,1,,,04/01/2014,Drop,,,,"Over the next few weeks after the process letter was distributed, twenty-five potential buyers informed the Company that they were not interested in pursuing a potential transaction and declined to enter into a confidentiality agreement.",,
146,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,4,New Mountain Capital,1,,,,F,,,,,$/share,1,,04/14/2014,,Drop,,,,"Although it received the marketing materials and first round process letter, New Mountain Capital decided not to submit a preliminary indication of interest in the 2014 process.",,
147,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,5,5 parties,,,1,,S/F,20,20,20,22,$/share,1,Informal,04/14/2014,,,,,,"Five preliminary and non-binding indications of interest were received, comprising four financial buyers and one strategic buyer.",The bids ranged from $20.00 per share to $22.00 per share.,
148,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,5.5,NA,,,,,,,,,,$/share,1,,04/14/2014,,Final Round Inf,,,,Initial non-binding indications of interest were received.,,
149,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,6,Party X,1,,,,F,,,,,$/share,1,,,05/01/2014,Bidder Interest,,,,Contacted BofA Merrill Lynch on an unsolicited basis to inquire about the process.,,
150,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,7,Party Y,,1,,,S,,,,,$/share,1,,,05/01/2014,Bidder Interest,,,,Contacted BofA Merrill Lynch on an unsolicited basis to inquire about the process.,,
151,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,8,Party X,1,,,,F,21.5,21.5,21.5,23,$/share,1,Informal,05/09/2014,,,,,,Preliminary and non-binding indication of interest.,,
152,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,9,Party X,1,,,,F,,,,,$/share,1,,05/14/2014,,DropBelowInf,,,,"Prior to receiving access to the electronic data room or meeting with management, Party X informed BofA Merrill Lynch that it was no longer interested in pursuing a transaction.","On June 19, 2014, board representatives were informed that each of the seven parties that had submitted preliminary indications of interest believed that it could not pay the prices indicated in those preliminary indications.",
153,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,10,Party Y,,1,,,S,19.5,19.5,19.5,20.5,$/share,1,Informal,05/20/2014,,,,,,Preliminary and non-binding indication of interest.,Party Y was subsequently granted access to the electronic data room and met with management.,
154,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,10.25,Party Y,,1,,,S,,,,,$/share,1,,,,DropBelowInf,,,,"Gap-fill closure for Party Y based on the filing's June 19, 2014 disclosure that each of the seven parties that had submitted preliminary indications of interest believed it could not pay the prices indicated in those preliminary indications.",,
155,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,10.5,NA,,,,,,,,,,$/share,1,,05/22/2014,,Final Round Ann,,,,Draft merger agreement was distributed to the six remaining bidders that had submitted preliminary indications of interest.,,
156,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,11.14285714285714,bidder_3,,,1,,S/F,,,,,$/share,1,,06/19/2014,,Drop,,,,"Routed from the June 19, 2014 disclosure that each of the seven parties that had submitted preliminary indications of interest believed it could not pay the prices indicated in those preliminary indications.",,
157,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,11.28571428571429,bidder_4,,,1,,S/F,,,,,$/share,1,,06/19/2014,,Drop,,,,"Routed from the June 19, 2014 disclosure that each of the seven parties that had submitted preliminary indications of interest believed it could not pay the prices indicated in those preliminary indications.",,
158,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,11.42857142857143,bidder_5,,,1,,S/F,,,,,$/share,1,,06/19/2014,,Drop,,,,"Routed from the June 19, 2014 disclosure that each of the seven parties that had submitted preliminary indications of interest believed it could not pay the prices indicated in those preliminary indications.",,
159,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,11.57142857142857,bidder_6,,,1,,S/F,,,,,$/share,1,,06/19/2014,,Drop,,,,"Routed from the June 19, 2014 disclosure that each of the seven parties that had submitted preliminary indications of interest believed it could not pay the prices indicated in those preliminary indications.",,
160,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,11.71428571428571,bidder_7,,,1,,S/F,,,,,$/share,1,,06/19/2014,,Drop,,,,"Routed from the June 19, 2014 disclosure that each of the seven parties that had submitted preliminary indications of interest believed it could not pay the prices indicated in those preliminary indications.",,
161,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,11.85714285714286,bidder_8,,,1,,S/F,,,,,$/share,1,,06/19/2014,,Drop,,,,"Routed from the June 19, 2014 disclosure that each of the seven parties that had submitted preliminary indications of interest believed it could not pay the prices indicated in those preliminary indications.",,
162,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.05555555555556,bidder_9,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
163,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.11111111111111,bidder_10,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
164,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.16666666666667,bidder_11,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
165,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.22222222222222,bidder_12,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
166,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.27777777777778,bidder_13,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
167,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.33333333333333,bidder_14,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
168,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.38888888888889,bidder_15,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
169,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.44444444444444,bidder_16,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
170,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.5,bidder_17,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
171,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.55555555555556,bidder_18,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
172,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.61111111111111,bidder_19,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
173,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.66666666666667,bidder_20,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
174,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.72222222222222,bidder_21,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
175,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.77777777777778,bidder_22,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
176,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.83333333333333,bidder_23,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
177,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.88888888888889,bidder_24,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
178,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,12.94444444444444,bidder_25,,,1,,S/F,,,,,$/share,1,,06/26/2014,,Drop,,,,"Routed from the June 26, 2014 disclosure that all parties that had signed confidentiality agreements had abandoned or withdrawn from the process.",,
179,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,13,NA,,,,,,,,,,$/share,1,,06/26/2014,,Terminated,,,,"Board terminated the process to explore strategic alternatives due to lack of buyer interest and uncertainty surrounding the impact of the fire at the Marietta, Georgia aerosol manufacturing facility.",,
180,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,14,New Mountain Capital,1,,,,F,,,,,$/share,1,,02/10/2015,,Bidder Interest,,,,"After contacting BofA Merrill Lynch in early February 2015 and requesting a meeting, New Mountain Capital met with BofA Merrill Lynch and expressed interest in discussions with the Company regarding a potential transaction.",,
181,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,15,New Mountain Capital,1,,,,F,,,,,$/share,1,,02/19/2015,,Bidder Sale,,,,Delivered an unsolicited indication of interest supported by a highly confident financing letter from Jefferies Finance LLC.,Requested a 45-day exclusivity period and contemplated a go-shop period following signing of a definitive merger agreement.,
182,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,16,New Mountain Capital,1,,,,F,19.25,19.25,19.25,19.25,$/share,1,Informal,02/19/2015,,,,,,Unsolicited indication of interest.,Supported by a highly confident financing letter from Jefferies Finance LLC; requested 45-day exclusivity and contemplated a go-shop provision.,
183,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,16.5,NA,,,,,,,,,,$/share,1,,02/26/2015,,Restarted,,,,"After reviewing New Mountain Capital's revised indication, the board determined to move forward with negotiations regarding a proposed sale of the Company.",,
184,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,17,New Mountain Capital,1,,,,F,20.05,20.05,20.05,20.05,$/share,1,Informal,02/26/2015,,,,,,Revised indication of interest reflecting an increased per share price.,"New Mountain Capital stated this was the highest price it was willing to offer at that time, again requested a 45-day exclusivity period and reiterated willingness to accept a go-shop provision.",
185,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,18,New Mountain Capital,1,,,,F,,,,,$/share,1,,02/27/2015,,NDA,,,,"Signed an agreement extending the confidentiality provision, standstill provision and employee non-solicitation provision in the original 03/19/2014 confidentiality agreement.",The same agreement also provided for exclusivity through 03/31/2015.,
186,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,18.5,New Mountain Capital,1,,,,F,,,,,$/share,1,,02/27/2015,,Exclusivity,,,,Exclusivity period granted through 03/31/2015.,,
187,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,19,New Mountain Capital,1,,,,F,20.05,20.05,20.05,20.05,$/share,1,Formal,03/13/2015,,,,,,Communicated that $20.05 per share was its 'best and final' offer.,Also indicated willingness to work expeditiously toward signing by 04/15/2015 and requested an extension of exclusivity through that date; on 03/15/2015 it requested extension through 04/07/2015 instead.,
188,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,19.5,New Mountain Capital,1,,,,F,,,,,$/share,1,,03/18/2015,,Exclusivity,,,,Exclusivity period extended through 04/07/2015; extension letter was signed on 03/18/2015.,,
189,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,20,New Mountain Capital,1,,,,F,20.05,20.05,20.05,20.05,$/share,1,Formal,,04/01/2015,,,,,"As negotiations continued into April, after receiving the draft merger agreement on 03/18/2015 and returning a revised draft on 03/29/2015, New Mountain Capital reiterated that $20.05 per share was its 'best and final' offer.",,
190,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,21,New Mountain Capital,1,,,,F,,,,,$/share,1,,04/07/2015,,Executed,,,,Merger agreement and related transaction documents were executed following board approval.,,
191,ZEP INC,,,NEW MOUNTAIN CAPITAL,,04/08/2015,,,,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,21.5,NA,,,,,,,,,,$/share,1,,04/08/2015,,Go-Shop,,,,"Go-shop period began on 04/08/2015 and continued until 11:59 p.m., New York City time, on 05/07/2015.",BofA Merrill Lynch contacted 58 parties during the go-shop process.,No competing acquisition proposal was submitted and no contacted party remained engaged in discussions or negotiations by the end of the go-shop period.
