index,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3,source_page,source_quote
311,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-05,NA,Target Sale,1,Board authorized implementation of a process to determine whether a transaction with one of the potential acquirors could be reached.,NA,NA,NA,NA,32,"On June 5, 2013, the board held a regularly scheduled meeting attended by representatives of Goldman Sachs and Wachtell Lipton. At this meeting, the board reviewed with Mr. Sadove and Saks’ advisors the discussions with each of Hudson’s Bay, Sponsor A and Company B’s principal shareholders regarding potential transactions, and authorized (1) the implementation of a process to determine whether a transaction with one of the potential acquirors which had executed a confidentiality agreement could be reached on terms that would offer attractive value to Saks shareholders"
312,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,12,Hudson’s Bay,0,1,0,1,Non-US public S,NA,NA,15.0,15.25,USD_per_share,NA,Informal,2013-06-06,"week of June 3, 2013",NA,1,Post-NDA indicative price range communicated to Goldman Sachs; prior to formal process letters. Range: $15 to $15.25 per share.,NA,NA,NA,"[info:date_inferred_from_rough] phrase: 'week of June 3, 2013' | [soft:resolved_name_not_observed] §P-R5/§E4: resolved_name=""Hudson's Bay Company"" for 'bidder_03' not in aliases_observed=[""Hudson's Bay"", 'Hudson’s Bay']",32,"During the week of June 3, 2013, representatives of Goldman Sachs spoke with representatives of each of Hudson’s Bay, Sponsor A and Sponsor E and were informed that Hudson’s Bay, on the one hand, and Sponsor A and Sponsor E, on the other hand, were each preliminarily prepared to proceed with the submission of a proposal to acquire Saks at indicative price ranges of $15 to $15.25 per share of common stock (in the case of Hudson’s Bay) and $15 to $16 per share of common stock (in the case of Sponsor A and Sponsor E)."
313,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,13,Sponsor A,1,0,0,0,F,NA,NA,15.0,16.0,USD_per_share,NA,Informal,2013-06-06,"week of June 3, 2013",NA,1,Joint indication with Sponsor E; post-NDA indicative range $15 to $16 per share. Both Sponsor A and E were considering joint acquisition.,NA,NA,NA,"[info:date_inferred_from_rough] phrase: 'week of June 3, 2013'",32,"During the week of June 3, 2013, representatives of Goldman Sachs spoke with representatives of each of Hudson’s Bay, Sponsor A and Sponsor E and were informed that Hudson’s Bay, on the one hand, and Sponsor A and Sponsor E, on the other hand, were each preliminarily prepared to proceed with the submission of a proposal to acquire Saks at indicative price ranges of $15 to $15.25 per share of common stock (in the case of Hudson’s Bay) and $15 to $16 per share of common stock (in the case of Sponsor A and Sponsor E)."
314,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,14,Sponsor E,1,0,0,0,F,NA,NA,15.0,16.0,USD_per_share,NA,Informal,2013-06-06,"week of June 3, 2013",NA,1,Joint indication with Sponsor A; post-NDA indicative range $15 to $16 per share. Both Sponsor A and E were considering joint acquisition.,NA,NA,NA,"[info:date_inferred_from_rough] phrase: 'week of June 3, 2013'",32,"During the week of June 3, 2013, representatives of Goldman Sachs spoke with representatives of each of Hudson’s Bay, Sponsor A and Sponsor E and were informed that Hudson’s Bay, on the one hand, and Sponsor A and Sponsor E, on the other hand, were each preliminarily prepared to proceed with the submission of a proposal to acquire Saks at indicative price ranges of $15 to $15.25 per share of common stock (in the case of Hudson’s Bay) and $15 to $16 per share of common stock (in the case of Sponsor A and Sponsor E)."
315,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-02,NA,Final Round Ann,1,"Process letter sent to HBC, Sponsor A, and Sponsor E with July 11 deadline. bidder_name uses HBC as the announcement-level anchor since Final Round Ann is a deal-level event.",NA,NA,NA,[info:final_round_inferred] No explicit 'final round' phrase; inferred from process letter distribution with July 11 deadline.,32,"On July 2, 2013, at the direction of Saks, Goldman Sachs distributed a draft merger agreement and process details to each of Hudson’s Bay, Sponsor A and Sponsor E, with a request for submission of offers for an all-cash acquisition of Saks, along with comments on the draft merger agreement, no later than July 11, 2013."
316,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,16,Sponsor G,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2013-07-08,NA,NDA,1,Sponsor G joined Sponsor E in considering potential joint acquisition after Sponsor A stepped back as primary participant.,NA,NA,NA,NA,33,"In early July 2013, Sponsor E informed Saks that Sponsor A was no longer intending to be a primary participant in a potential transaction and that Sponsor E had entered into discussions with Sponsor G, a private equity firm, regarding a potential joint acquisition of Saks. On July 8, 2013, Saks entered into a confidentiality agreement with Sponsor G."
317,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,17,Sponsor E,1,0,0,0,F,NA,NA,14.5,15.5,USD_per_share,NA,Informal,2013-07-11,NA,NA,1,Joint proposal with Sponsor G. Range: $14.50-$15.50 per share. No revised merger agreement or financing documents included. Later Sponsor A rejoined this group after Sponsor G withdrew.,NA,NA,NA,[info:joint_nda_aggregated] Bid submitted jointly by Sponsor E and Sponsor G; represented here as Sponsor E row with joint_bidder_members indicating Sponsor G co-bidder.,33,"The joint proposal from Sponsor E and Sponsor G included an indicative price range of $14.50–$15.50 per share of common stock, but noted that the parties would require several weeks to continue their due diligence evaluation in order to submit a more definitive proposal and did not include a revised draft merger agreement or any documents supporting availability of financing for the proposal."
318,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,18,Hudson’s Bay,0,1,0,1,Non-US public S,NA,15.25,NA,NA,USD_per_share,NA,Formal,2013-07-11,NA,NA,1,Submitted in response to July 2 process letter; included revised draft merger agreement and committed financing docs. All-cash $15.25/share.,NA,NA,"Formal per §G1: submitted in response to process letter (July 2 Final Round Ann), included revised draft merger agreement, information and documentation relating to committed debt and equity financing — formal triggers present.","[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name=""Hudson's Bay Company"" for 'bidder_03' not in aliases_observed=[""Hudson's Bay"", 'Hudson’s Bay']",33,"On July 11, 2013, each of Hudson’s Bay, on the one hand, and Sponsor E, together with Sponsor G, on the other hand, submitted proposals expressing their continued interest in an acquisition of Saks. Hudson’s Bay’s proposal included a price of $15.25 per share of common stock, a revised draft merger agreement and information and documentation relating to Hudson’s Bay’s committed debt and equity financing for the potential transaction."
319,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,19,Sponsor G,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2013-07-15,"shortly after July 11, 2013",Drop,1,Sponsor G was no longer participating in the process. Initiator ambiguous — filing does not specify whether target-initiated or voluntary withdrawal.,NA,NA,NA,"[soft:date_inferred_from_context] filing does not narrate explicit Sponsor G withdrawal date; inferred as shortly after July 11, 2013 submission | [soft:drop_agency_ambiguous] Filing says 'Saks was subsequently informed that Sponsor G was no longer participating in the process' — unclear if voluntary or target-initiated.",33,"Saks was subsequently informed that Sponsor G was no longer participating in the process, and that Sponsor E would again be joined in its proposal by Sponsor A as a primary participant."
320,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,20,Company H,0,1,0,0,S,2600000000.0,NA,NA,NA,USD,NA,Informal,2013-07-21,NA,NA,1,Aggregate bid of $2.6 billion in cash; privately held company unknown to Saks. No NDA. Goldman Sachs attempted but failed to contact Company H. Treated as §D1.a unsolicited first contact.,NA,NA,"Informal per §G1 process-position fallback: no NDA, no merger agreement, no financing docs, vague letter with no details — cannot satisfy formal triggers. Classified as informal bid under §D1.a unsolicited-first-contact.",[info:unsolicited_first_contact] Company H sent unsolicited letter with price indication; no NDA signed; no further contact possible ('Goldman Sachs...was unsuccessful in making contact with such person. Neither Saks nor Goldman Sachs received any subsequent communications from Company H.'). §D1.a applies; exempts from §P-D6.,34,"On July 21, 2013, Saks received a letter from Company H, a privately held company based in the U.S. unknown to Saks and its advisors, purporting to propose to acquire Saks for an aggregate price of $2.6 billion in cash, with no details or further information. Goldman Sachs subsequently attempted on more than one occasion to contact the appropriate person at Company H both by telephone and by e-mail to discuss the purported offer further but was unsuccessful in making contact with such person. Neither Saks nor Goldman Sachs received any subsequent communications from Company H."
321,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,21,Hudson’s Bay,0,1,0,1,Non-US public S,NA,16.0,NA,NA,USD_per_share,NA,Formal,2013-07-24,NA,NA,1,"HBC advised Goldman Sachs: prepared to offer $16 per share subject to definitive agreement, agreeable on substantially all issues in draft merger agreement and financing docs.",NA,NA,Formal per §G1: HBC indicated preparedness to offer $16/share and resolve draft merger agreement issues — final-price binding-intention signal. Previously submitted July 11 formal bid included committed financing; this is a revised final price indication in context of binding deal.,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name=""Hudson's Bay Company"" for 'bidder_03' not in aliases_observed=[""Hudson's Bay"", 'Hudson’s Bay']",34,"On July 24, 2013, representatives of Hudson’s Bay advised Goldman Sachs that, subject to negotiating a definitive, binding agreement, Hudson’s Bay was prepared to offer $16 per share of common stock and was agreeable to Saks’ position on substantially all of the significant issues in the draft merger agreement and the draft agreements relating to Hudson’s Bay’s committed financing of the merger conveyed by Goldman Sachs to Hudson’s Bay."
322,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,22,Sponsor A,1,0,0,0,F,NA,NA,14.5,15.5,USD_per_share,NA,Informal,2013-07-25,"week of July 22, 2013",NA,1,Joint indication with Sponsor E in response to Goldman indicating price needed to be above $15. Sponsor A re-engaged after brief step-back in early July.,NA,NA,NA,"[info:date_inferred_from_rough] phrase: 'week of July 22, 2013' | [info:bidder_reengagement] Sponsor A had briefly stepped back as primary participant in early July (filing: 'Sponsor A was no longer intending to be a primary participant') before rejoining Sponsor E's proposal.",34,"During the week of July 22, 2013, representatives of Goldman Sachs again indicated to representatives of Sponsor A and Sponsor E that a proposed purchase price would need to be above $15 per share of common stock, and Sponsor A and Sponsor E indicated a willingness to continue to pursue a transaction based on that valuation assumption but believed that it would be unlikely that they would achieve a value above the top end of their indicated range of $14.50 to $15.50 per share of common stock."
323,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,23,Sponsor E,1,0,0,0,F,NA,NA,14.5,15.5,USD_per_share,NA,Informal,2013-07-25,"week of July 22, 2013",NA,1,Joint indication with Sponsor A; range remains $14.50-$15.50 per share.,NA,NA,NA,"[info:date_inferred_from_rough] phrase: 'week of July 22, 2013'",34,"During the week of July 22, 2013, representatives of Goldman Sachs again indicated to representatives of Sponsor A and Sponsor E that a proposed purchase price would need to be above $15 per share of common stock, and Sponsor A and Sponsor E indicated a willingness to continue to pursue a transaction based on that valuation assumption but believed that it would be unlikely that they would achieve a value above the top end of their indicated range of $14.50 to $15.50 per share of common stock."
324,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,24,Sponsor A,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2013-07-25,NA,DropBelowM,1,Board set $16 minimum; Sponsor A and E could not exceed $15.50. Board authorized proceeding exclusively with HBC.,NA,NA,NA,NA,34,The board then authorized Goldman Sachs and Mr. Sadove to communicate to Hudson’s Bay that the board would not agree to an acquisition of Saks at a price below $16 per share of common stock
325,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,25,Sponsor E,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2013-07-25,NA,DropBelowM,1,Board set $16 minimum; Sponsor A and E could not exceed $15.50. Board authorized proceeding exclusively with HBC on July 25.,NA,NA,NA,NA,35,The board authorized senior management and Saks’ advisors to proceed with negotiations with Hudson’s Bay to determine if an agreement could be reached.
326,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,26,Morgan Stanley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-26,first narration: 2013-07-26 board meeting,IB,1,Morgan Stanley described as 'a long-time advisor to Saks'; first mention in Background on July 26 board meeting.,NA,NA,NA,"[soft:date_inferred_from_context] filing does not narrate explicit Morgan Stanley retention date; first narration in Background is July 26, 2013 board meeting. Morgan Stanley described as 'long-time advisor.'",35,"Also on July 26, 2013, the board held a special telephonic meeting attended by representatives of Goldman Sachs, Morgan Stanley & Co. LLC (a long-time advisor to Saks, referred to as “Morgan Stanley”) and Wachtell Lipton."
327,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,27,Hudson’s Bay,0,1,0,1,Non-US public S,NA,16.0,NA,NA,USD_per_share,NA,NA,2013-07-28,NA,Executed,1,Merger agreement executed at $16 per share cash. Counterparty: Hudson's Bay Company (via wholly-owned subsidiary Harry Acquisition Inc. / Merger Sub).,NA,NA,NA,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name=""Hudson's Bay Company"" for 'bidder_03' not in aliases_observed=[""Hudson's Bay"", 'Hudson’s Bay']",35,"Following the board’s approval of the merger and the merger agreement, Saks, Hudson’s Bay and Merger Sub finalized and executed the merger agreement and other transaction documents later on July 28, 2013."
328,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,28,Hudson’s Bay,0,1,0,1,Non-US public S,NA,NA,NA,NA,NA,NA,NA,2013-07-29,NA,Sale Press Release,1,Joint press release by Saks and Hudson's Bay announcing the transaction.,NA,NA,NA,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name=""Hudson's Bay Company"" for 'bidder_03' not in aliases_observed=[""Hudson's Bay"", 'Hudson’s Bay']",35,"On July 29, 2013, Saks and Hudson’s Bay issued a joint press release announcing entry into the transaction."
329,Saks Incorporated,13380,2523633020,Hudson’s Bay Company,NA,2013-07-29,NA,2013-10-03,DEFM14A,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,29,Company I,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2013-08-11,"approximately two weeks after merger agreement executed July 28, 2013",NDA,1,"Company I signed NDA during go-shop period (July 28 - September 6, 2013). Approximately two weeks after merger agreement was executed. Conducted due diligence but submitted no proposal.",NA,NA,NA,"[soft:date_inferred_from_context] filing states NDA signed 'approximately two weeks after the merger agreement was executed' (July 28, 2013); inferred date: approximately August 11, 2013 | [soft:nda_without_bid_or_drop] bidder_name='bidder_10' signed NDA at row 28 but no follow-up (bid/drop/executed) was extracted",36,"Company I had not signed a confidentiality agreement until approximately two weeks after the merger agreement was executed, that Company I had been given access to the same information that was provided to Hudson’s Bay and other third parties with whom Saks had held discussions"
