index,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3,source_page,source_quote
64,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,18,Unnamed NDA Signer 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-15,"next several weeks (after February 27, 2014)",NDA,1,One of 17 unnamed NDA signers who did not submit an IOI.,NA,NA,NA,"[soft:date_inferred_from_context] first narration: board authorized contacting buyers Feb 27, 2014; NDAs signed 'next several weeks'; exact date not stated | [info:unnamed_count_placeholder] filing states 25 NDA signers; this is one of 17 unnamed non-IOI-submitter placeholders; bidder type unknown | [soft:nda_without_bid_or_drop] bidder_name='bidder_18' signed NDA at row 17 but no follow-up (bid/drop/executed) was extracted",37,"twenty-five potential buyers executed confidentiality agreements with us, received a copy of the marketing materials and/or met with the Company's management."
65,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,19,Unnamed NDA Signer 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-15,"next several weeks (after February 27, 2014)",NDA,1,One of 17 unnamed NDA signers who did not submit an IOI.,NA,NA,NA,"[soft:date_inferred_from_context] first narration: board authorized contacting buyers Feb 27, 2014; NDAs signed 'next several weeks'; exact date not stated | [info:unnamed_count_placeholder] filing states 25 NDA signers; this is one of 17 unnamed non-IOI-submitter placeholders; bidder type unknown | [soft:nda_without_bid_or_drop] bidder_name='bidder_19' signed NDA at row 18 but no follow-up (bid/drop/executed) was extracted",37,"twenty-five potential buyers executed confidentiality agreements with us, received a copy of the marketing materials and/or met with the Company's management."
66,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,20,Unnamed NDA Signer 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-15,"next several weeks (after February 27, 2014)",NDA,1,One of 17 unnamed NDA signers who did not submit an IOI.,NA,NA,NA,"[soft:date_inferred_from_context] first narration: board authorized contacting buyers Feb 27, 2014; NDAs signed 'next several weeks'; exact date not stated | [info:unnamed_count_placeholder] filing states 25 NDA signers; this is one of 17 unnamed non-IOI-submitter placeholders; bidder type unknown | [soft:nda_without_bid_or_drop] bidder_name='bidder_20' signed NDA at row 19 but no follow-up (bid/drop/executed) was extracted",37,"twenty-five potential buyers executed confidentiality agreements with us, received a copy of the marketing materials and/or met with the Company's management."
67,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,21,Unnamed NDA Signer 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-15,"next several weeks (after February 27, 2014)",NDA,1,One of 17 unnamed NDA signers who did not submit an IOI.,NA,NA,NA,"[soft:date_inferred_from_context] first narration: board authorized contacting buyers Feb 27, 2014; NDAs signed 'next several weeks'; exact date not stated | [info:unnamed_count_placeholder] filing states 25 NDA signers; this is one of 17 unnamed non-IOI-submitter placeholders; bidder type unknown | [soft:nda_without_bid_or_drop] bidder_name='bidder_21' signed NDA at row 20 but no follow-up (bid/drop/executed) was extracted",37,"twenty-five potential buyers executed confidentiality agreements with us, received a copy of the marketing materials and/or met with the Company's management."
68,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,22,Unnamed NDA Signer 13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-15,"next several weeks (after February 27, 2014)",NDA,1,One of 17 unnamed NDA signers who did not submit an IOI.,NA,NA,NA,"[soft:date_inferred_from_context] first narration: board authorized contacting buyers Feb 27, 2014; NDAs signed 'next several weeks'; exact date not stated | [info:unnamed_count_placeholder] filing states 25 NDA signers; this is one of 17 unnamed non-IOI-submitter placeholders; bidder type unknown | [soft:nda_without_bid_or_drop] bidder_name='bidder_22' signed NDA at row 21 but no follow-up (bid/drop/executed) was extracted",37,"twenty-five potential buyers executed confidentiality agreements with us, received a copy of the marketing materials and/or met with the Company's management."
69,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,23,Unnamed NDA Signer 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-15,"next several weeks (after February 27, 2014)",NDA,1,One of 17 unnamed NDA signers who did not submit an IOI.,NA,NA,NA,"[soft:date_inferred_from_context] first narration: board authorized contacting buyers Feb 27, 2014; NDAs signed 'next several weeks'; exact date not stated | [info:unnamed_count_placeholder] filing states 25 NDA signers; this is one of 17 unnamed non-IOI-submitter placeholders; bidder type unknown | [soft:nda_without_bid_or_drop] bidder_name='bidder_23' signed NDA at row 22 but no follow-up (bid/drop/executed) was extracted",37,"twenty-five potential buyers executed confidentiality agreements with us, received a copy of the marketing materials and/or met with the Company's management."
70,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,24,Unnamed NDA Signer 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-15,"next several weeks (after February 27, 2014)",NDA,1,One of 17 unnamed NDA signers who did not submit an IOI.,NA,NA,NA,"[soft:date_inferred_from_context] first narration: board authorized contacting buyers Feb 27, 2014; NDAs signed 'next several weeks'; exact date not stated | [info:unnamed_count_placeholder] filing states 25 NDA signers; this is one of 17 unnamed non-IOI-submitter placeholders; bidder type unknown | [soft:nda_without_bid_or_drop] bidder_name='bidder_24' signed NDA at row 23 but no follow-up (bid/drop/executed) was extracted",37,"twenty-five potential buyers executed confidentiality agreements with us, received a copy of the marketing materials and/or met with the Company's management."
71,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,25,Unnamed NDA Signer 16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-15,"next several weeks (after February 27, 2014)",NDA,1,One of 17 unnamed NDA signers who did not submit an IOI.,NA,NA,NA,"[soft:date_inferred_from_context] first narration: board authorized contacting buyers Feb 27, 2014; NDAs signed 'next several weeks'; exact date not stated | [info:unnamed_count_placeholder] filing states 25 NDA signers; this is one of 17 unnamed non-IOI-submitter placeholders; bidder type unknown | [soft:nda_without_bid_or_drop] bidder_name='bidder_25' signed NDA at row 24 but no follow-up (bid/drop/executed) was extracted",37,"twenty-five potential buyers executed confidentiality agreements with us, received a copy of the marketing materials and/or met with the Company's management."
72,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,26,Unnamed NDA Signer 17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-15,"next several weeks (after February 27, 2014)",NDA,1,One of 17 unnamed NDA signers who did not submit an IOI.,NA,NA,NA,"[soft:date_inferred_from_context] first narration: board authorized contacting buyers Feb 27, 2014; NDAs signed 'next several weeks'; exact date not stated | [info:unnamed_count_placeholder] filing states 25 NDA signers; this is one of 17 unnamed non-IOI-submitter placeholders; bidder type unknown | [soft:nda_without_bid_or_drop] bidder_name='bidder_26' signed NDA at row 25 but no follow-up (bid/drop/executed) was extracted",37,"twenty-five potential buyers executed confidentiality agreements with us, received a copy of the marketing materials and/or met with the Company's management."
73,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,27,New Mountain Capital,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2014-03-19,NA,NDA,1,NA,NA,NA,NA,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='New Mountain Capital, L.L.C.' for 'bidder_02' not in aliases_observed=['New Mountain Capital']",37,"We entered into a confidentiality agreement with New Mountain Capital on March 19, 2014. On March 20, 2014, management delivered the marketing materials and held an introductory meeting with representatives of New Mountain Capital."
74,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,28,Financial 1,1,0,0,0,F,NA,NA,NA,NA,NA,NA,Informal,2014-04-14,NA,NA,1,One of 4 financial IOI submitters on April 14; individual bid value not stated (range $20-22/share is aggregate across all 5 April 14 bidders).,NA,NA,Informal per §G1: filing explicitly describes these as 'preliminary and non-binding indications of interest'; submitted in response to first-round process letter (non-binding phase).,[info:bid_value_unspecified] filing states aggregate range $20-22/share across 5 April 14 bidders; no individual bid values per bidder,37,"On April 14, 2014, five parties, comprising four financial buyers and one strategic buyer, submitted preliminary and non-binding indications of interest. The bids received in the preliminary indications of interest ranged from $20.00 per share to $22.00 per share."
75,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,29,Financial 2,1,0,0,0,F,NA,NA,NA,NA,NA,NA,Informal,2014-04-14,NA,NA,1,One of 4 financial IOI submitters on April 14; individual bid value not stated.,NA,NA,Informal per §G1: filing explicitly describes these as 'preliminary and non-binding indications of interest'; submitted in response to first-round process letter (non-binding phase).,[info:bid_value_unspecified] filing states aggregate range $20-22/share across 5 April 14 bidders; no individual bid values per bidder,37,"On April 14, 2014, five parties, comprising four financial buyers and one strategic buyer, submitted preliminary and non-binding indications of interest. The bids received in the preliminary indications of interest ranged from $20.00 per share to $22.00 per share."
76,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,30,Financial 3,1,0,0,0,F,NA,NA,NA,NA,NA,NA,Informal,2014-04-14,NA,NA,1,One of 4 financial IOI submitters on April 14; individual bid value not stated.,NA,NA,Informal per §G1: filing explicitly describes these as 'preliminary and non-binding indications of interest'; submitted in response to first-round process letter (non-binding phase).,[info:bid_value_unspecified] filing states aggregate range $20-22/share across 5 April 14 bidders; no individual bid values per bidder,37,"On April 14, 2014, five parties, comprising four financial buyers and one strategic buyer, submitted preliminary and non-binding indications of interest. The bids received in the preliminary indications of interest ranged from $20.00 per share to $22.00 per share."
77,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,31,Financial 4,1,0,0,0,F,NA,NA,NA,NA,NA,NA,Informal,2014-04-14,NA,NA,1,One of 4 financial IOI submitters on April 14; individual bid value not stated.,NA,NA,Informal per §G1: filing explicitly describes these as 'preliminary and non-binding indications of interest'; submitted in response to first-round process letter (non-binding phase).,[info:bid_value_unspecified] filing states aggregate range $20-22/share across 5 April 14 bidders; no individual bid values per bidder,37,"On April 14, 2014, five parties, comprising four financial buyers and one strategic buyer, submitted preliminary and non-binding indications of interest. The bids received in the preliminary indications of interest ranged from $20.00 per share to $22.00 per share."
78,Zep Inc.,178538,2741377020,"New Mountain Capital, L.L.C.",NA,2015-04-08,NA,2015-05-26,DEFM14A,https://www.sec.gov/Archives/edgar/data/1408287/0001047469-15-004989-index.htm,1,32,Strategic 1,0,1,0,0,S,NA,NA,NA,NA,NA,NA,Informal,2014-04-14,NA,NA,1,The one strategic buyer IOI submitter on April 14; individual bid value not stated.,NA,NA,Informal per §G1: filing explicitly describes these as 'preliminary and non-binding indications of interest'; submitted in response to first-round process letter (non-binding phase).,[info:bid_value_unspecified] filing states aggregate range $20-22/share across 5 April 14 bidders; no individual bid values per bidder,37,"On April 14, 2014, five parties, comprising four financial buyers and one strategic buyer, submitted preliminary and non-binding indications of interest. The bids received in the preliminary indications of interest ranged from $20.00 per share to $22.00 per share."
