Row,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3
364,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,0.9,Hudson's Bay,,1,,1,non-US S,15,15,15,15.25,$/share,1,Informal,,06/03/2013,,,,,Preliminarily prepared to proceed with submission of a proposal at an indicative price range of $15.00 to $15.25 per share.,,
365,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,0.95,Sponsor A and Sponsor E,1,,,,F,15,15,15,16,$/share,1,Informal,,06/03/2013,,,,,Preliminarily prepared to proceed with submission of a proposal at an indicative price range of $15.00 to $16.00 per share.,,
366,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,1,NA,,,,,,,,,,$/share,1,,06/05/2013,,Target Sale,,,,Board authorized implementation of a process to determine whether a transaction with one of the potential acquirors that had executed a confidentiality agreement could be reached.,,
367,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,1.25,Company F,,1,,,S,,,,,$/share,1,,,06/10/2013,Bidder Interest,,,,"During the week of June 10, 2013, Saks was informed that Company F had indicated interest in participating with Sponsor A and Sponsor E in a potential acquisition of Saks.","Company F engaged in due diligence of Saks, but no meetings were held between representatives of Saks and representatives of Company F.",Company F did not participate in the offer ultimately submitted by Sponsor A and Sponsor G.
368,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,1.5,NA,,,,,,,,,,$/share,1,,07/02/2013,,Final Round Ann,,,,"Goldman Sachs distributed a draft merger agreement and process details to Hudson's Bay, Sponsor A and Sponsor E, requesting offers for an all-cash acquisition plus comments on the draft merger agreement by 07/11/2013.",,
369,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,2,Sponsor G,1,,,,F,,,,,$/share,1,,07/08/2013,,NDA,,,,Sponsor E informed Saks that Sponsor A was no longer intending to be a primary participant and that Sponsor E had entered discussions with Sponsor G regarding a potential joint acquisition of Saks.,,
370,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,3,Hudson's Bay,,1,,1,non-US S,15.25,15.25,15.25,15.25,$/share,1,Formal,07/11/2013,,,,,,Proposal included a revised draft merger agreement.,Included information and documentation relating to committed debt and equity financing.,
371,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,4,Sponsor E and Sponsor G,1,,,,F,14.5,14.5,14.5,15.5,$/share,1,Informal,07/11/2013,,,,,,Joint proposal stated the parties would require several weeks of additional due diligence to submit a more definitive proposal.,Did not include a revised draft merger agreement or financing support documents.,
372,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,4.5,NA,,,,,,,,,,$/share,1,,07/11/2013,,Final Round,,,,Initial formal offers were received from Hudson's Bay and from Sponsor E together with Sponsor G.,,
373,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,4.7,Sponsor G,1,,,,F,,,,,$/share,1,,,07/15/2013,Drop,,,,"After the 07/11/2013 proposal, Saks was informed that Sponsor G was no longer participating in the process.",Sponsor E was again joined in its proposal by Sponsor A as a primary participant.,
374,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,4.8,Company H,,1,,,S,,,,,$/share,1,,07/21/2013,,Bidder Interest,,,,"Saks received a letter from Company H, a privately held U.S. company unknown to Saks and its advisors, purporting to propose to acquire Saks for an aggregate price of $2.6 billion in cash, with no details or further information.",Goldman Sachs subsequently attempted on more than one occasion to contact the appropriate person at Company H by telephone and e-mail but was unsuccessful.,Neither Saks nor Goldman Sachs received any subsequent communications from Company H.
375,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,4.9,Sponsor A and Sponsor E,1,,,,F,14.5,14.5,14.5,15.5,$/share,1,Informal,07/23/2013,,,,,,"In the evening of July 23, 2013, there was no indication from Sponsor A or Sponsor E that they were prepared to increase their indicated price beyond their initially indicated range of $14.50 to $15.50 per share.","During the week of July 22, Sponsor A and Sponsor E indicated a willingness to continue to pursue a transaction based on a valuation above $15 per share but believed that it would be unlikely that they would achieve a value above the top end of their indicated range of $14.50 to $15.50 per share.",It also did not appear likely that Sponsor A and Sponsor E would be prepared to conclude their diligence more quickly than they had previously indicated.
376,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,5,Hudson's Bay,,1,,1,non-US S,16,16,16,16,$/share,1,Formal,07/24/2013,,,,,,"Subject to negotiating a definitive, binding agreement, Hudson's Bay advised it was prepared to offer $16.00 per share.",Hudson's Bay was agreeable to Saks' position on substantially all significant issues in the draft merger agreement and financing documents.,
377,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,6,Hudson's Bay,,1,,1,non-US S,,,,,$/share,1,,07/28/2013,,Executed,,,,"Saks, Hudson's Bay and Merger Sub finalized and executed the merger agreement later on July 28, 2013.",,
378,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,6.5,NA,,,,,,,,,,$/share,1,,07/29/2013,,Sale Press Release,,,,Saks and Hudson's Bay issued a joint press release announcing entry into the transaction.,,
379,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,7,Company I,,1,,,S,,,,,$/share,1,,,08/11/2013,NDA,,,,Approximate date based on Saks' later statement that Company I did not sign a confidentiality agreement until approximately two weeks after the merger agreement was executed.,Company I conducted a due diligence investigation of Saks during the go-shop process.,
380,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,7.25,Company I,,1,,,S,,,,,$/share,1,,,,Drop,,,,,,
381,SAKS INC,,,HUDSON'S BAY COMPANY,,07/29/2013,,,,https://www.sec.gov/Archives/edgar/data/812900/0001193125-13-390275-index.htm,1,7.5,NA,,,,,,,,,,$/share,1,,09/06/2013,,Go-Shop,,,,Go-shop period ended; no party was designated as an excluded party.,Goldman Sachs contacted 58 potentially interested third parties; six expressed interest; only Company I signed a confidentiality agreement.,No party contacted during the go-shop process submitted an acquisition proposal.
